transaction_id,user_id,amount,email,category,payment_method,region,transaction_date,status,quantity,discount_pct,tax_amount,merchant_id,currency,batch
T00986,U854,3404.11,user854@enterprise.com,Electronics,paypal,LATAM,2023-05-29,completed,5,28.6,301.39,M1762,CAD,v2
T00106,U829,4438.91,user829@corp.net,Clothing,paypal,MEA,2023-03-18,failed,10,29.4,405.54,M2519,USD,v1
T00636,U185,66.52,user185@corp.net,Electronics,debit_card,EU-North,2023-07-09,completed,6,25.3,6.64,M8077,EUR,v2
T00370,U278,3638.39,user278@techfirm.org,Electronics,gift_card,EU-Central,2023-05-23,failed,6,21.1,384.7,M3012,EUR,v1
T00269,U522,4172.01,user522@techfirm.org,Subscriptions,crypto,LATAM,2023-09-15,completed,4,25.5,230.19,M8044,CAD,v1
T00656,U801,1543.38,user801@techfirm.org,Finance,crypto,CA-East,2024-05-28,completed,6,6.7,137.46,M9299,USD,v2
T00820,U697,1743.19,user697@biz.net,Healthcare,credit_card,US-West,2024-03-17,completed,9,25.7,288.28,M8792,USD,v2
T00823,U188,3003.36,user188@techfirm.org,Education,debit_card,US-East,2024-05-09,pending,10,18.6,482.36,M7957,USD,v2
T00047,U550,3433.74,user550@hotmail.com,Education,paypal,US-West,2023-01-29,completed,7,9.5,474.06,M5876,USD,v1
T00350,U242,2020.74,user242@outlook.com,Subscriptions,debit_card,CA-East,2023-06-16,refunded,2,29.6,104.47,M5005,USD,v1
T00774,,1629.14,user865@yahoo.com,Travel,debit_card,EU-North,2024-01-12,failed,2,8.0,197.16,M3152,USD,v2
T00196,U591,1428.08,user591@biz.net,Finance,paypal,EU-North,2023-01-17,refunded,7,22.5,187.68,M2226,CAD,v1
T00103,U308,-89.82,user308@yahoo.com,Gaming,debit_card,MEA,2023-03-04,completed,10,11.3,480.35,M1018,CAD,v1
T00005,U642,258.49,user642@enterprise.com,Finance,crypto,EU-North,2023-08-13,pending,8,12.1,17.57,M7296,USD,v1
T00620,U537,3025.38,user537@biz.net,Gaming,bank_transfer,EU-Central,2024-04-14,failed,7,26.5,231.93,M5784,EUR,v2
T00572,U244,1449.3,user244@techfirm.org,Healthcare,debit_card,US-East,2024-03-20,Refunded,6,2.4,258.64,M2153,EUR,v2
T00053,U195,3493.77,user195@company.io,Travel,paypal,LATAM,2023-10-07,Completed,8,16.4,255.48,M3139,CAD,v1
T00264,U500,4181.92,user500@techfirm.org,Travel,paypal,EU-North,2024-07-18,failed,10,7.0,427.77,M3909,EUR,v1
T01134,U899,2640.79,user899@yahoo.com,Education,crypto,EU-North,2024-07-02,completed,8,3.7,222.92,M1436,INR,v2
T00444,U360,2095.72,user360@corp.net,Clothing,paypal,CA-East,2023-08-05,completed,10,8.7,109.07,M6972,USD,v1
T01030,U906,4233.28,user906@gmail.com,Gaming,debit_card,MEA,2023-01-24,completed,2,13.0,642.57,M2237,INR,v2
T00783,U136,1073.6,user136@enterprise.com,Groceries,paypal,US-East,2024-07-22,completed,1,2.5,74.67,M6561,USD,v2
T00838,U109,159.88,user109@enterprise.com,Groceries,bank_transfer,MEA,,completed,5,2.3,14.07,M3479,CAD,v2
T00907,U776,1952.81,user776@company.io,Clothing,debit_card,EU-Central,2024-04-05,pending,2,8.3,315.35,M1090,GBP,v2
T00692,U460,1784.47,user460@hotmail.com,Electronics,gift_card,US-East,2023-01-30,refunded,2,9.8,191.98,M4161,GBP,v2
T00305,U944,2929.17,user944@biz.net,Groceries,credit_card,MEA,2023-06-18,completed,1,18.1,362.15,M4822,USD,v1
T00342,U495,4106.42,user495@techfirm.org,Finance,credit_card,APAC,2023-01-02,pending,3,12.4,512.35,,USD,v1
T00937,U182,3977.77,user182@gmail.com,Healthcare,debit_card,EU-North,2023-03-15,completed,7,3.9,310.15,M4322,USD,v2
T00314,U127,3867.74,user127@hotmail.com,Subscriptions,debit_card,LATAM,2023-04-15,completed,10,10.6,353.63,M6713,USD,v1
T00150,U512,206.09,user512@enterprise.com,Electronics,paypal,APAC,2023-05-02,completed,5,16.4,14.56,M1973,USD,v1
T00125,U335,2545.37,user335@hotmail.com,Subscriptions,debit_card,EU-North,2024-01-09,completed,1,11.4,456.15,M2659,INR,v1
T01097,U392,-89.82,user392@hotmail.com,Clothing,bank_transfer,APAC,2023-10-15,failed,2,15.6,39.21,M5359,GBP,v2
T00575,U855,940.88,user855@yahoo.com,Groceries,debit_card,MEA,2024-06-28,failed,3,15.2,158.45,M8425,CAD,v2
T00698,U424,2390.78,user424@company.io,Gaming,credit_card,LATAM,2023-12-24,failed,5,22.1,343.77,M1199,USD,v2
T00665,U821,1194.64,user821@outlook.com,Groceries,gift_card,EU-North,2023-06-29,completed,9,23.9,81.21,M7379,USD,v2
T00051,U992,1034.64,user992@techfirm.org,Subscriptions,credit_card,EU-North,2024-02-06,completed,8,20.5,163.9,M6607,INR,v1
T00921,U686,2165.1,user686@hotmail.com,Groceries,gift_card,MEA,2024-05-29,failed,9,15.0,375.85,M8525,INR,v2
T00727,U676,3813.08,user676@datamail.co,Gaming,paypal,US-West,2023-09-16,failed,9,26.7,356.61,M7438,CAD,v2
T00800,U892,2056.72,user892@corp.net,Travel,credit_card,LATAM,2023-03-31,completed,10,15.9,296.6,M8735,USD,v2
T00834,U679,1333.23,user679@datamail.co,Clothing,crypto,APAC,2024-07-03,failed,1,26.3,206.33,M3050,INR,v2
T00354,U997,969.86,user997@yahoo.com,Finance,crypto,CA-East,2023-10-15,completed,4,17.4,164.78,M1900,USD,v1
T01187,U816,4202.74,user816@yahoo.com,Electronics,debit_card,MEA,2023-08-01,refunded,2,6.0,577.81,M9814,USD,v2
T00143,U525,4167.29,user525@outlook.com,Education,paypal,APAC,2023-11-25,completed,5,25.4,704.16,M1369,EUR,v1
T00471,U837,2043.82,user837@outlook.com,Clothing,gift_card,MEA,2023-06-15,completed,10,13.4,328.35,M4718,USD,v1
T00991,U654,91.4,user654@company.io,Gaming,debit_card,EU-Central,2024-07-24,refunded,4,14.7,7.99,M7595,EUR,v2
T00654,U725,3044.65,user725@hotmail.com,Travel,debit_card,MEA,2023-08-19,completed,9,1.3,293.06,M8592,GBP,v2
T00400,U376,1727.08,user376@techfirm.org,Clothing,paypal,US-West,2023-10-19,refunded,8,13.9,126.47,M9473,CAD,v1
T01128,U601,2085.72,user601@gmail.com,Finance,gift_card,APAC,2023-08-05,completed,10,8.2,152.72,M5986,INR,v2
T00980,U782,1458.39,user782@gmail.com,Gaming,crypto,LATAM,2024-02-23,completed,5,14.3,102.18,M3245,USD,v2
T00321,U297,2520.64,user297@company.io,Education,debit_card,US-East,2024-09-16,pending,2,15.4,197.45,M4439,USD,v1
T00020,U831,326.59,user831@datamail.co,Travel,crypto,LATAM,2023-11-29,completed,4,5.7,40.84,M7334,INR,v1
T00685,U471,2550.65,user471@hotmail.com,Gaming,crypto,MEA,2024-06-25,completed,4,28.4,248.73,M7378,USD,v2
T00036,U595,4271.38,user595@outlook.com,Groceries,credit_card,US-East,,completed,1,29.2,748.11,M9040,USD,v1
T00825,,1561.55,user784@corp.net,Subscriptions,bank_transfer,CA-East,2023-12-05,refunded,5,17.2,105.59,M2850,GBP,v2
T00506,U528,3951.07,user528@techfirm.org,Electronics,bank_transfer,MEA,2023-04-05,completed,7,8.6,493.49,M8990,GBP,v2
T00828,U701,3261.93,user701@corp.net,Gaming,crypto,APAC,2024-09-13,completed,7,24.2,467.96,M1138,CAD,v2
T01181,U767,2586.25,,Finance,credit_card,LATAM,2023-01-25,pending,3,17.4,270.41,M9133,INR,v2
T00408,U949,3729.95,user949@hotmail.com,Groceries,crypto,EU-Central,2023-02-13,pending,10,4.9,393.87,M5029,GBP,v1
T00818,U762,1353.54,user762@yahoo.com,Electronics,crypto,US-West,2024-05-30,completed,6,0.3,149.28,M3234,CAD,v2
T00867,U431,1726.02,user431@corp.net,Education,debit_card,EU-Central,2024-09-29,pending,5,22.0,126.92,M7393,INR,v2
T00538,U318,0.0,user318@company.io,Clothing,bank_transfer,EU-Central,2024-08-01,completed,7,15.0,516.41,M5367,GBP,v2
T00759,U218,976.22,user218@outlook.com,Electronics,bank_transfer,EU-North,2023-12-06,failed,5,28.9,166.59,M8884,USD,v2
T01103,U536,2729.33,user536@gmail.com,Home & Garden,credit_card,EU-Central,2024-07-19,failed,3,26.5,200.03,M1507,USD,v2
T01186,U904,2116.89,user904@biz.net,Subscriptions,paypal,APAC,2023-02-05,pending,4,20.4,116.48,M4035,USD,v2
T00039,U328,1860.1,user328@corp.net,Groceries,gift_card,US-East,2024-07-23,failed,8,25.8,138.08,M1530,CAD,v1
T00176,U910,3518.07,user910@biz.net,Electronics,gift_card,CA-East,2023-05-20,completed,9,18.0,263.87,M8956,CAD,v1
T00246,U841,0.0,user841@company.io,Healthcare,debit_card,APAC,2023-12-25,refunded,10,10.7,182.31,M4626,USD,v1
T00811,U566,3677.8,user566@techfirm.org,Electronics,gift_card,EU-Central,2023-10-23,refunded,3,11.2,277.93,M2112,USD,v2
T01119,U949,1248.35,user949@enterprise.com,Finance,bank_transfer,US-East,2023-12-03,completed,2,5.1,218.09,M4671,CAD,v2
T01027,,2727.64,user131@yahoo.com,Education,debit_card,EU-North,2023-04-26,PENDING,2,23.8,337.81,M9900,EUR,v2
T00785,U889,2818.2,user889@biz.net,Travel,credit_card,EU-Central,2023-11-06,completed,5,1.6,247.19,M2464,INR,v2
T00419,U872,4013.94,user872@yahoo.com,Home & Garden,crypto,LATAM,2024-07-05,pending,6,7.5,424.81,,GBP,v1
T00490,U773,4124.81,user773@company.io,Home & Garden,gift_card,APAC,2024-07-19,failed,2,16.7,485.02,M8112,CAD,v1
T00155,U322,648.9,user322@biz.net,Electronics,gift_card,MEA,2024/13/01,failed,7,21.7,51.96,M3162,INR,v1
T00639,U348,3042.09,user348@biz.net,Travel,debit_card,US-East,2023-09-08,refunded,7,2.7,541.71,M1467,USD,v2
T00663,U275,1187.01,user275@company.io,Clothing,paypal,LATAM,2024-08-14,completed,6,6.9,213.4,M8076,GBP,v2
T00854,U459,2832.4,user459@hotmail.com,Electronics,credit_card,LATAM,2024-05-19,completed,4,15.3,269.11,M5270,USD,v2
T00288,U529,4482.46,user529@company.io,Home & Garden,gift_card,EU-Central,2024-01-02,completed,9,18.9,434.74,M2708,CAD,v1
T00626,U975,3902.3,user975@corp.net,Electronics,credit_card,APAC,2023-04-29,pending,7,28.3,292.65,M6630,EUR,v2
T01161,U884,0.0,user884@hotmail.com,Gaming,paypal,US-East,2023-02-17,completed,7,27.9,493.29,M8087,INR,v2
T00686,,47.69,user506@enterprise.com,Travel,credit_card,EU-Central,2023-06-17,refunded,9,6.6,5.16,M4348,INR,v2
T01050,U401,956.14,user401@outlook.com,Subscriptions,crypto,MEA,2023-04-19,completed,4,11.6,147.29,M2752,USD,v2
T00934,U172,3007.25,user172@biz.net,Finance,gift_card,MEA,,pending,1,8.4,439.39,M9693,USD,v2
T00570,U145,3749.15,user145@datamail.co,Education,paypal,CA-East,2024-07-09,failed,6,22.9,529.72,M9369,INR,v2
T01178,U591,681.79,user591@outlook.com,Education,debit_card,LATAM,2023-06-07,pending,9,4.9,72.47,M7068,USD,v2
T00735,U634,487.75,user634@outlook.com,Subscriptions,gift_card,CA-East,2024-07-15,completed,2,20.1,30.27,M9449,EUR,v2
T00793,U294,3486.68,user294@outlook.com,Finance,debit_card,APAC,2024-02-27,completed,1,15.6,592.0,M6959,EUR,v2
T00018,U560,3369.46,user560@outlook.com,Gaming,bank_transfer,US-West,2024-03-16,completed,2,0.9,510.52,M1628,CAD,v1
T00128,U466,1320.63,user466@company.io,Education,gift_card,EU-North,2023-12-29,completed,4,4.9,159.1,M1620,INR,v1
T00323,U718,2825.73,user718@techfirm.org,Clothing,paypal,MEA,2024-04-15,refunded,1,11.7,381.87,M5888,EUR,v1
T00256,U243,2199.42,user243@hotmail.com,Home & Garden,debit_card,EU-North,2023-03-15,completed,6,4.8,191.35,M4115,USD,v1
T01009,U201,2696.32,user201@hotmail.com,Groceries,paypal,APAC,2024-08-29,pending,4,11.8,139.71,M1373,INR,v2
T00928,U475,2800.42,user475@company.io,Clothing,bank_transfer,LATAM,2023-10-12,completed,7,23.8,445.53,M3598,USD,v2
T00872,U169,201.05,user169@corp.net,Home & Garden,debit_card,CA-East,2024-09-30,refunded,8,14.8,20.0,M8867,USD,v2
T00191,U485,1344.02,user485@outlook.com,Finance,credit_card,APAC,2023-09-22,completed,2,4.0,98.88,M8068,EUR,v1
T00116,U501,3312.81,user501@gmail.com,Finance,credit_card,US-West,2023-06-16,completed,1,15.0,564.0,M3573,EUR,v1
T01073,U275,2203.63,user275@hotmail.com,Gaming,credit_card,US-East,2023-10-17,failed,7,14.0,372.74,M2125,EUR,v2
T01086,U904,2715.19,user904@hotmail.com,Education,crypto,MEA,2023-03-28,refunded,6,21.5,364.97,M7722,USD,v2
T00607,U715,1537.59,user715@yahoo.com,Electronics,credit_card,APAC,2023-10-09,pending,10,21.5,125.03,M1252,USD,v2
T00181,U170,2563.71,user170@enterprise.com,Groceries,bank_transfer,LATAM,2024-03-13,failed,9,26.4,263.92,M9831,USD,v1
T00302,U563,386.52,user563@biz.net,Travel,crypto,APAC,2023-03-09,failed,5,24.2,61.11,M9963,CAD,v1
T00497,U848,3841.23,user848@techfirm.org,Healthcare,debit_card,CA-East,2023-05-24,refunded,6,24.9,403.65,M2573,GBP,v1
T00349,U966,3888.78,user966@outlook.com,Healthcare,gift_card,US-East,2024-09-28,pending,2,2.5,421.69,M5195,INR,v1
T01069,U496,4432.11,user496@biz.net,Subscriptions,crypto,MEA,2024-01-19,refunded,5,16.4,399.85,M3926,EUR,v2
T00037,U673,2108.52,user673@yahoo.com,Subscriptions,bank_transfer,US-West,2024-09-17,completed,1,4.1,206.11,M4003,USD,v1
T00745,U934,4410.42,user934@corp.net,Subscriptions,gift_card,MEA,2023-10-06,pending,8,25.6,234.39,M3115,CAD,v2
T01116,U782,1228.47,user782@outlook.com,Healthcare,debit_card,CA-East,2024-02-15,pending,5,20.0,79.42,M4505,USD,v2
T01023,U293,3559.24,user293@company.io,Groceries,crypto,EU-North,2023-11-03,refunded,10,2.2,489.19,M5102,CAD,v2
T00518,,1700.56,user895@hotmail.com,Education,bank_transfer,MEA,2023-02-17,completed,5,6.4,295.91,M7730,USD,v2
T00373,U143,3432.57,user143@biz.net,Healthcare,crypto,MEA,2023-08-06,pending,10,13.8,602.45,M4039,GBP,v1
T00046,U513,1149.73,user513@gmail.com,Clothing,debit_card,APAC,2023-02-28,pending,10,23.7,205.84,M5782,USD,v1
T00477,U812,2289.35,user812@hotmail.com,Electronics,gift_card,US-East,2023-11-26,completed,3,1.7,401.17,M6605,INR,v1
T00158,U919,228.36,user919@company.io,Education,credit_card,EU-North,2023-03-21,completed,8,15.5,35.16,M2423,EUR,v1
T01081,U199,2741.13,user199@biz.net,Electronics,gift_card,MEA,2024-07-27,completed,1,26.5,355.95,M1309,CAD,v2
T00172,U970,478.9,user970@yahoo.com,Groceries,crypto,EU-Central,2023-09-06,failed,7,26.5,44.29,M9040,USD,v1
T00017,U738,2625.11,user738@enterprise.com,Clothing,gift_card,APAC,2023-03-22,completed,8,19.4,382.72,M1083,USD,v1
T00512,U875,2745.13,,Groceries,debit_card,APAC,2023-02-20,completed,5,13.9,472.94,M7935,CAD,v2
T00049,U494,4207.16,user494@gmail.com,Finance,bank_transfer,APAC,2023-08-31,failed,9,21.2,527.98,M1214,EUR,v1
T00192,U286,-89.82,user286@outlook.com,Gaming,bank_transfer,EU-North,2023-06-17,completed,5,9.7,311.57,M7654,EUR,v1
T00547,U378,1556.73,user378@outlook.com,Gaming,paypal,EU-North,2023-01-21,failed,2,17.3,246.28,M1703,INR,v2
T00516,U946,3883.64,user946@hotmail.com,Gaming,bank_transfer,US-East,2023-04-27,completed,8,7.0,635.48,M2108,USD,v2
T00659,U858,4452.97,user858@hotmail.com,Electronics,bank_transfer,EU-North,2024-06-23,completed,9,20.8,678.84,M4962,CAD,v2
T01004,U256,2597.72,user256@corp.net,Electronics,paypal,EU-North,2024-04-07,pending,3,9.0,275.81,M9143,USD,v2
T00829,U821,2593.6,user821@yahoo.com,Healthcare,crypto,MEA,2023-12-09,Completed,3,11.3,227.67,M6137,USD,v2
T01037,U720,1301.81,user720@hotmail.com,Clothing,credit_card,LATAM,2024-09-15,completed,8,27.4,208.44,M3575,USD,v2
T00481,U399,2094.43,user399@corp.net,Clothing,bank_transfer,US-West,2023.06.15,completed,1,1.1,284.97,M6360,CAD,v1
T00960,U128,705.99,user128@hotmail.com,Home & Garden,credit_card,EU-North,2023-08-11,FAILED,5,28.9,70.66,M7875,GBP,v2
T01163,U591,1949.23,user591@outlook.com,Gaming,gift_card,EU-Central,2024-06-15,refunded,8,20.0,293.09,M5986,USD,v2
T00284,U338,3607.23,user338@techfirm.org,Clothing,paypal,CA-East,2023-06-19,completed,8,26.5,614.36,M2880,CAD,v1
T01063,U838,1214.58,user838@gmail.com,Subscriptions,debit_card,MEA,2024-07-23,refunded,9,10.7,139.85,M3656,INR,v2
T00798,U120,2611.28,user120@techfirm.org,Clothing,bank_transfer,EU-North,2023-12-08,refunded,3,19.7,215.49,M4706,INR,v2
T01005,U905,30488.39,user905@corp.net,Education,crypto,APAC,2023-08-20,refunded,2,20.4,362.81,M9627,USD,v2
T00226,U527,1891.24,user527@biz.net,Education,debit_card,EU-Central,2024-04-14,pending,6,25.9,202.45,M9872,USD,v1
T00027,U372,2691.88,user372@yahoo.com,Healthcare,paypal,EU-Central,2023-05-07,completed,3,5.0,307.05,M5817,USD,v1
T00283,U690,3723.27,user690@hotmail.com,Home & Garden,gift_card,EU-Central,2023-04-11,completed,9,10.4,474.73,M4542,EUR,v1
T01184,U856,2655.72,user856@datamail.co,Education,bank_transfer,CA-East,2023-10-02,completed,7,6.3,283.27,M5134,CAD,v2
T00438,U255,2870.89,user255@enterprise.com,Groceries,crypto,US-West,2023-11-04,completed,2,9.7,174.06,M2765,CAD,v1
T00986,U854,3404.11,user854@enterprise.com,Electronics,paypal,LATAM,2023-05-29,completed,5,28.6,301.39,M1762,CAD,v2
T00365,U620,3569.25,user620@techfirm.org,Gaming,credit_card,EU-North,2023-09-05,failed,7,0.9,329.82,M5657,USD,v1
T00230,U115,2377.75,user115@enterprise.com,Finance,paypal,LATAM,2024-07-19,failed,2,6.4,343.74,M5649,USD,v1
T00038,U880,737.86,user880@techfirm.org,Subscriptions,paypal,US-West,2024-01-13,refunded,9,7.7,52.09,M5414,EUR,v1
T00670,U618,40.28,user618@enterprise.com,Subscriptions,paypal,EU-Central,2023-10-20,completed,8,24.0,2.1,M7778,USD,v2
T00750,U733,3077.34,user733@datamail.co,Education,gift_card,MEA,2023-01-08,completed,10,5.2,381.14,M5818,CAD,v2
T00303,U911,2611.81,user911@company.io,Groceries,paypal,MEA,2023-08-12,completed,1,24.1,342.54,M5102,USD,v1
T00375,U539,2861.97,user539@outlook.com,Groceries,debit_card,EU-Central,2023-07-09,completed,5,29.6,229.62,M5271,USD,v1
T00470,U362,1129.69,user362@corp.net,Education,debit_card,APAC,2023-02-19,completed,8,21.1,91.29,M5022,INR,v1
T00883,U913,1817.87,user913@biz.net,Healthcare,bank_transfer,US-West,2024-04-21,refunded,7,24.7,250.05,M9660,USD,v2
T01058,U264,2007.07,user264@company.io,Electronics,bank_transfer,EU-North,2023-10-25,completed,8,19.2,117.04,M6959,GBP,v2
T00016,U122,3852.82,user122@biz.net,Clothing,gift_card,EU-Central,2023-10-05,refunded,3,19.6,364.46,M9448,INR,v1
T00688,U344,3902.99,user344@outlook.com,Groceries,crypto,CA-East,2023-10-07,completed,6,1.0,290.31,M4080,USD,v2
T00033,U272,555.21,user272@datamail.co,Travel,paypal,LATAM,2023-09-27,completed,8,11.0,50.47,M1484,USD,v1
T00640,U302,914.07,user302@company.io,Finance,paypal,APAC,2023-07-17,failed,5,18.8,66.99,M4481,USD,v2
T01135,U283,3003.21,user283@hotmail.com,Clothing,gift_card,EU-North,2023-02-03,failed,7,18.1,529.95,M5587,EUR,v2
T00195,U862,524.83,user862@company.io,Electronics,paypal,EU-Central,2023-06-01,failed,3,11.9,27.36,M8809,INR,v1
T01140,U775,2253.14,user775@hotmail.com,Groceries,paypal,US-West,2024-03-29,completed,2,9.2,246.96,M3643,EUR,v2
T01148,U629,1275.57,user629@hotmail.com,Education,crypto,EU-Central,2023-09-13,completed,7,10.5,139.73,M2363,CAD,v2
T01019,U156,753.66,user156@gmail.com,Travel,crypto,US-East,2023-07-25,pending,7,8.2,83.89,M4219,CAD,v2
T00504,U870,635.94,user870@company.io,Electronics,bank_transfer,EU-North,2024-02-06,refunded,5,20.6,35.58,M7498,CAD,v2
T00916,U263,3539.43,user263@gmail.com,Finance,bank_transfer,MEA,2023-03-09,completed,8,7.0,479.29,M8529,USD,v2
T01034,U560,3864.35,user560@outlook.com,Gaming,paypal,APAC,2024-09-01,refunded,1,2.3,492.49,M2171,GBP,v2
T01068,U438,3994.1,user438@gmail.com,Home & Garden,gift_card,EU-Central,2024-02-02,completed,9,25.9,333.31,M7428,USD,v2
T01122,U624,4086.42,user624@datamail.co,Clothing,debit_card,LATAM,2023-09-12,completed,4,2.1,409.98,M9310,USD,v2
T00801,U681,213.12,user681@corp.net,Gaming,paypal,CA-East,2023-09-04,refunded,1,8.4,24.84,M5066,EUR,v2
T00580,U425,3794.24,user425@corp.net,Healthcare,gift_card,CA-East,2023-07-28,completed,10,5.4,542.36,M7449,CAD,v2
T00161,U189,879.17,user189@hotmail.com,Gaming,credit_card,US-East,2023-09-09,completed,1,6.9,145.03,M2795,USD,v1
T01171,U149,508.5,user149@yahoo.com,Finance,gift_card,MEA,2023-09-20,failed,2,4.8,78.97,M9699,EUR,v2
T00681,U849,4322.57,user849@company.io,Electronics,debit_card,MEA,2023-04-04,failed,5,5.5,432.64,M6290,USD,v2
T00957,U721,2352.14,user721@datamail.co,Subscriptions,credit_card,LATAM,2023-07-15,failed,5,14.4,286.7,M2512,CAD,v2
T01165,U107,2812.55,user107@hotmail.com,Finance,debit_card,US-East,2024-01-13,completed,7,15.9,216.21,M5350,USD,v2
T00163,U967,1464.72,user967@corp.net,Gaming,gift_card,CA-East,2023-11-29,completed,9,24.5,246.67,M7254,EUR,v1
T00822,U953,4171.97,user953@techfirm.org,Gaming,gift_card,US-East,2024-06-06,completed,8,12.8,546.71,M1890,EUR,v2
T00706,U684,1700.31,user684@company.io,Groceries,credit_card,MEA,2023-08-27,failed,10,16.9,174.46,M9216,GBP,v2
T01051,U370,3169.35,user370@outlook.com,Finance,crypto,LATAM,2023-10-08,failed,1,27.8,400.51,M3405,CAD,v2
T00878,U557,3406.04,user557@datamail.co,Electronics,credit_card,MEA,2023-05-23,completed,2,1.8,545.36,M8084,EUR,v2
T00896,U543,4319.43,user543@biz.net,Education,paypal,CA-East,2023-03-23,completed,8,29.7,495.09,M4768,USD,v2
T00914,U247,4258.08,,Electronics,debit_card,APAC,2024-01-02,refunded,3,7.5,741.88,M7685,GBP,v2
T00229,U530,3783.64,user530@techfirm.org,Finance,bank_transfer,US-West,2023-05-05,completed,3,13.0,447.59,M9539,EUR,v1
T00153,U606,1766.58,user606@gmail.com,Clothing,crypto,APAC,2024-09-20,failed,7,10.6,293.93,M5740,USD,v1
T00223,U173,782.3,user173@datamail.co,Education,paypal,MEA,2024-03-04,completed,6,9.4,67.32,M2406,USD,v1
T01048,U975,1084.01,user975@hotmail.com,Finance,credit_card,US-West,2024-01-02,completed,4,27.4,136.49,M8698,EUR,v2
T00510,U249,4089.98,user249@techfirm.org,Finance,credit_card,LATAM,2023-08-18,completed,6,24.8,274.92,M5485,USD,v2
T01038,U687,1651.41,user687@company.io,Finance,credit_card,APAC,2023-08-06,failed,8,0.9,173.61,M3801,GBP,v2
T00104,U548,1084.78,user548@outlook.com,Clothing,gift_card,EU-North,2024-03-07,failed,6,27.5,127.26,M3929,GBP,v1
T00587,U651,2659.91,user651@outlook.com,Gaming,gift_card,MEA,2024-01-15,completed,1,19.1,257.9,M9477,CAD,v2
T01095,U100,3367.35,user100@datamail.co,Travel,crypto,EU-North,2023-08-24,refunded,6,5.1,428.49,M5866,USD,v2
T00054,U664,1666.0,user664@biz.net,Electronics,debit_card,MEA,2023-05-17,completed,7,24.3,123.89,M2606,CAD,v1
T00152,U992,0.0,user992@corp.net,Healthcare,paypal,LATAM,2024-06-09,completed,8,2.7,42.3,M8416,USD,v1
T00404,U795,574.52,user795@enterprise.com,Clothing,paypal,US-West,2024-04-02,completed,3,1.4,51.62,M7158,USD,v1
T00208,U695,2044.5,user695@techfirm.org,Home & Garden,paypal,LATAM,2023-07-01,failed,7,27.9,232.47,M6469,USD,v1
T01169,U863,4420.52,user863@hotmail.com,Clothing,bank_transfer,APAC,2024-06-10,completed,10,14.6,675.54,M2163,GBP,v2
T00009,U975,614.63,user975@company.io,Travel,credit_card,EU-Central,2023-06-18,completed,1,1.5,100.03,M9216,CAD,v1
T01015,U695,573.77,user695@enterprise.com,Groceries,crypto,EU-Central,2024-09-16,refunded,7,20.2,36.88,M7620,EUR,v2
T00453,U722,2455.0,user722@yahoo.com,Clothing,debit_card,EU-Central,2024-03-05,failed,10,22.7,202.57,M6781,EUR,v1
T00254,U518,2197.21,user518@hotmail.com,Finance,crypto,MEA,2023-08-03,pending,1,20.7,271.82,M5966,USD,v1
T00897,U212,512.19,user212@gmail.com,Clothing,paypal,CA-East,2023-07-13,completed,4,15.7,59.44,M5924,CAD,v2
T00538,U318,0.0,user318@company.io,Clothing,bank_transfer,EU-Central,2024-08-01,completed,7,15.0,516.41,M5367,GBP,v2
T00881,U163,2095.54,,Clothing,crypto,LATAM,2023-02-21,refunded,7,1.2,354.54,,EUR,v2
T01167,U219,4097.75,user219@datamail.co,Gaming,paypal,EU-North,2023-09-03,completed,5,29.3,736.91,M3005,INR,v2
T00624,,2134.75,user655@company.io,Healthcare,bank_transfer,US-East,2023-01-20,completed,5,29.4,191.41,M2826,EUR,v2
T00346,U583,2153.34,user583@hotmail.com,Finance,crypto,MEA,2023-06-13,completed,5,11.8,150.36,M3813,USD,v1
T01064,U816,3193.0,user816@corp.net,Subscriptions,gift_card,CA-East,2024-06-20,refunded,4,29.1,275.64,M7763,CAD,v2
T00263,U922,3815.37,user922@hotmail.com,Gaming,paypal,US-West,2023-01-23,completed,7,19.9,545.32,M1683,USD,v1
T00151,U812,554.88,user812@gmail.com,Electronics,crypto,US-East,2024-04-29,completed,4,5.0,72.1,M8865,USD,v1
T00473,U722,3105.98,user722@datamail.co,Travel,paypal,MEA,2023-07-07,completed,8,11.0,251.2,M6934,EUR,v1
T00641,U494,1855.74,user494@company.io,Subscriptions,paypal,CA-East,2023-10-04,completed,10,1.3,160.61,M5108,USD,v2
T00012,U308,3055.91,user308@enterprise.com,Groceries,credit_card,MEA,2023-10-18,completed,8,16.0,477.72,M7590,USD,v1
T01164,U385,1664.38,user385@outlook.com,Travel,bank_transfer,APAC,2023-07-20,completed,2,7.6,84.83,M6408,GBP,v2
T00551,U895,1589.5,user895@corp.net,Home & Garden,credit_card,APAC,2024-03-06,pending,8,12.0,150.0,M3485,EUR,v2
T00929,U975,1016.75,user975@gmail.com,Electronics,bank_transfer,EU-Central,2024-06-11,failed,3,5.9,141.37,M4337,USD,v2
T00489,U710,0.0,user710@yahoo.com,Clothing,debit_card,EU-North,2024-09-29,completed,4,18.2,644.58,M1862,USD,v1
T01115,U333,758.81,user333@company.io,Gaming,credit_card,US-West,2023-07-10,completed,9,7.1,115.82,M9029,USD,v2
T00147,U700,1273.44,user700@datamail.co,Home & Garden,debit_card,APAC,2023-09-23,completed,7,23.6,99.32,M7178,CAD,v1
